from,to,from_station,to_station,total_trips,distance,orig_pop,dest_jobs
238,203,Alperton,Tooting Bec,10,22873.26706,3084,6375
238,200,Alperton,Tufnell Park,0,21006.05861,3084,2999
238,266,Alperton,Turnpike Lane,0,25713.13374,3084,8050
238,135,Alperton,Upminster,0,43717.23865,3084,2695
238,119,Alperton,Upton Park,0,28283.08663,3084,6947
238,68,Alperton,Wanstead,0,31094.06184,3084,2653
238,179,Alperton,Watford,0,22163.59567,3084,1958
238,170,Alperton,Wembley Park,6,13305.04328,3084,15098
238,109,Alperton,West Ham,0,26164.2915,3084,13975
238,167,Alperton,West Hampstead,0,19820.08141,3084,9441
238,187,Alperton,West Harrow,45,7682.804332,3084,1515
238,49,Alperton,White City,0,10837.26994,3084,10048
238,37,Alperton,Woodford,0,34053.65763,3084,4985
238,236,Alperton,Woodside Park,0,29669.43335,3084,2880
238,6,Alperton,Edgware Road (B),0,15203.08706,3084,4474
238,147,Alperton,Shepherd's Bush (H),24,10173.18429,3084,2605
238,276,Alperton,Vauxhall,22,16437.75952,3084,28851
238,111,Alperton,Acton Town,192,4785.556297,3084,5080
238,241,Alperton,Arnos Grove,0,29308.529,3084,3548
238,211,Alperton,Burnt Oak,0,30217.50877,3084,4092
238,212,Alperton,Colindale,0,28957.63713,3084,7185
238,8,Alperton,Elephant & Castle,24,18397.82299,3084,14986
238,14,Alperton,Harrow & Wealdston,0,30273.69638,3084,3746
238,232,Alperton,High Barnet,0,33581.58905,3084,4064
238,59,Alperton,Holland Park,0,12675.21021,3084,3168
238,62,Alperton,Lancaster Gate,0,14351.07815,3084,4928
238,229,Alperton,Mill Hill East,0,29150.22167,3084,1367
238,163,Alperton,Neasden,0,15579.12571,3084,3431
238,55,Alperton,Northolt,0,16022.04838,3084,4343
238,60,Alperton,Notting Hill Gate,0,12859.16323,3084,12811
238,253,Alperton,Oakwood,0,32835.05692,3084,2210
238,53,Alperton,Redbridge,0,32252.55245,3084,2155
238,152,Alperton,St. John's Wood,0,17846.334,3084,7214
238,12,Alperton,Stonebridge Park,0,23234.63407,3084,1848
238,233,Alperton,Totteridge & Whetstone,0,31110.06402,3084,2389
238,28,Alperton,Barkingside,0,36456.42973,3084,1821
238,43,Alperton,Debden,0,40141.82544,3084,2646
238,57,Alperton,Hanger Lane,0,10414.00451,3084,4282
238,127,Alperton,Kew Gardens,9,9984.435852,3084,3859
238,9,Alperton,Lambeth North,0,17442.86144,3084,2613
238,149,Alperton,Latimer Road,0,11281.79472,3084,2627
238,67,Alperton,Snaresbrook,0,31011.21006,3084,2301
238,240,Alperton,Sudbury Town,0,1566.671018,3084,1634
238,47,Alperton,East Acton,11,9120.744191,3084,3548
238,122,Alperton,Southfields,0,16382.52363,3084,5196
238,23,Alperton,Wembley Central,5,24906.38033,3084,3148
238,208,Alperton,Brent Cross,0,25662.65583,3084,2145
238,35,Alperton,Buckhurst Hill,0,36412.93539,3084,2324
238,117,Alperton,Kensington (Olympia),0,11984.23109,3084,398
238,15,Alperton,Kenton,0,28488.58821,3084,1160
238,22,Alperton,North Wembley,0,26143.44704,3084,1192
238,56,Alperton,Perivale,0,12607.54571,3084,2681
238,70,Alperton,Ruislip Gardens,0,19216.1304,3084,970
238,18,Alperton,South Kenton,0,27091.3073,3084,678
238,99,Alperton,Upney,0,33030.80532,3084,2597
238,46,Alperton,West Acton,0,6370.304748,3084,1261
238,230,Alperton,West Finchley,0,28716.32019,3084,1374
238,13,Alperton,Willesden Junction,0,20914.01139,3084,4732
238,11,Alperton,Harlesden,0,21697.23697,3084,2045
238,63,Alperton,Queensway,0,13500.51214,3084,5714
238,40,Alperton,Chigwell,0,37556.21002,3084,445
238,42,Alperton,Roding Valley,0,35366.51432,3084,313
238,69,Alperton,South Ruislip,0,18318.61688,3084,1903
238,71,Alperton,West Ruislip,0,21357.67309,3084,1334
238,129,Alperton,Upminster Bridge,0,42555.65469,3084,1321
172,77,Amersham,Barbican,33,41958.66885,2185,13974
172,238,Amersham,Alperton,83,31267.16296,2185,2961
172,196,Amersham,Angel,4,40967.80244,2185,17781
172,198,Amersham,Archway,0,44746.08089,2185,7388
172,244,Amersham,Arsenal,0,43136.35866,2185,1857
172,0,Amersham,Baker Street,73,37181.31149,2185,26836
172,25,Amersham,Bank,7,42633.76653,2185,99997
172,100,Amersham,Barons Court,0,40926.94675,2185,6498
172,80,Amersham,Bayswater,12,39702.248,2185,2718
172,81,Amersham,Blackfriars,69,41924.13289,2185,19042
172,269,Amersham,Blackhorse Road,0,49231.88378,2185,7290
172,33,Amersham,Bond Street,0,38257.91914,2185,36182
172,247,Amersham,Boston Manor,0,39328.0796,2185,1882
172,242,Amersham,Bounds Green,0,49421.49085,2185,4659
172,251,Amersham,Caledonian Road,0,41664.84544,2185,4847
172,214,Amersham,Camden Town,0,41792.74382,2185,15708
172,84,Amersham,Cannon Street,0,42825.50059,2185,10304
172,38,Amersham,Chancery Lane,46,40961.11904,2185,23080
172,4,Amersham,Embankment,30,40451.40623,2185,21813
172,110,Amersham,Chiswick Park,18,37302.46986,2185,2590
172,219,Amersham,Clapham Common,0,45320.0068,2185,8595
172,252,Amersham,Cockfosters,0,55462.6774,2185,1533
172,254,Amersham,Covent Garden,8,40356.04626,2185,12670
172,45,Amersham,Ealing Broadway,0,36160.4049,2185,19035
172,115,Amersham,Ealing Common,0,35064.83136,2185,2949
172,116,Amersham,Earl's Court,0,42091.8958,2185,15139
172,225,Amersham,East Finchley,0,48019.41956,2185,6287
172,120,Amersham,East Putney,0,46146.68691,2185,5692
172,213,Amersham,Edgware,0,54418.28804,2185,4245
172,50,Amersham,Epping,0,69334.20207,2185,3894
172,215,Amersham,Euston,0,40421.91253,2185,35148
172,78,Amersham,Farringdon,60,41444.91742,2185,29594
172,246,Amersham,Finsbury Park,4,43760.79687,2185,25516
172,124,Amersham,Fulham Broadway,0,43400.54175,2185,8891
172,52,Amersham,Gants Hill,0,57126.59338,2185,5975
172,89,Amersham,Gloucester Road,6,42348.09813,2185,10435
172,146,Amersham,Goldhawk Road,0,40995.09901,2185,1636
172,231,Amersham,Goodge Street,0,40075.05825,2185,8455
172,41,Amersham,Grange Hill,0,62247.98991,2185,807
172,76,Amersham,Great Portland Street,32,38107.1379,2185,9847
172,54,Amersham,Greenford,0,45553.24341,2185,4348
172,155,Amersham,Green Park,22,39209.88121,2185,45367
172,101,Amersham,Hammersmith,61,40076.04399,2185,31801
172,184,Amersham,Harrow-on-the-Hill,27,22426.50436,2185,8748
172,210,Amersham,Hendon Central,0,49538.58925,2185,6618
172,273,Amersham,Highbury & Islington,45,41887.85734,2185,34594
172,90,Amersham,High Street Kensington,0,41372.67314,2185,11547
172,39,Amersham,Holborn,45,40331.33555,2185,35986
172,262,Amersham,Hounslow Central,0,43470.88077,2185,3594
172,263,Amersham,Hounslow East,0,42734.67434,2185,3227
172,260,Amersham,Hounslow West,0,44811.56396,2185,2538
172,256,Amersham,Hyde Park Corner,0,40028.75774,2185,4617
172,189,Amersham,Ickenham,8,30272.02827,2185,1226
172,227,Amersham,Kennington,0,42952.38003,2185,4274
172,88,Amersham,King's Cross St. Pancras,53,39709.06051,2185,81369
172,264,Amersham,Knightsbridge,47,40600.07505,2185,12422
172,218,Amersham,Leicester Square,1,40037.79921,2185,25314
172,64,Amersham,Leyton,8,51160.10382,2185,10315
172,26,Amersham,Liverpool Street,75,43080.80839,2185,73701
172,154,Amersham,London Bridge,22,43095.03924,2185,65422
172,82,Amersham,Mansion House,37,42556.26601,2185,9437
172,34,Amersham,Marble Arch,17,38900.05678,2185,12008
172,79,Amersham,Moorgate,54,42634.54129,2185,44294
172,217,Amersham,Mornington Crescent,0,41174.24809,2185,5023
172,48,Amersham,North Acton,0,39239.77526,2185,7385
172,255,Amersham,North Ealing,0,34240.7901,2185,779
172,248,Amersham,Northfields,0,38461.60943,2185,3372
172,192,Amersham,Northwood,0,15262.42894,2185,2907
172,249,Amersham,Osterley,7,41798.00485,2185,2069
172,24,Amersham,Oxford Circus,59,38813.49988,2185,80019
172,7,Amersham,Paddington,16,38766.41539,2185,47079
172,239,Amersham,Park Royal,0,33136.66853,2185,2078
172,125,Amersham,Parsons Green,0,44108.74886,2185,6894
172,5,Amersham,Picadilly Circus,61,39582.61297,2185,31758
172,128,Amersham,Ravenscourt Park,0,39324.99911,2185,3249
172,181,Amersham,Rayners Lane,8,24923.2909,2185,4055
172,2,Amersham,Regent's Park,0,37915.48512,2185,3965
172,130,Amersham,Richmond,0,43150.56897,2185,11766
172,176,Amersham,Rickmansworth,39,10042.00367,2185,2618
172,151,Amersham,Royal Oak,0,39722.07842,2185,2456
172,191,Amersham,Ruislip,0,28477.34011,2185,1699
172,261,Amersham,Russell Square,12,40577.87403,2185,8739
172,94,Amersham,St. James's Park,31,41164.33295,2185,18060
172,27,Amersham,St. Paul's,75,42012.74103,2185,20314
172,61,Amersham,Shepherd's Bush (C),0,42001.39359,2185,17315
172,92,Amersham,Sloane Square,31,41290.25413,2185,16035
172,237,Amersham,South Ealing,0,37943.95835,2185,2991
172,267,Amersham,South Harrow,0,26714.34361,2185,2148
172,91,Amersham,South Kensington,15,41827.02904,2185,27454
172,133,Amersham,Stamford Brook,0,38624.83155,2185,2517
172,131,Amersham,Stepney Green,0,45743.3967,2185,6365
172,221,Amersham,Stockwell,0,43683.23074,2185,7837
172,3,Amersham,Charing Cross,46,40271.90281,2185,17958
172,268,Amersham,Sudbury Hill,0,28088.87165,2185,1728
172,166,Amersham,Swiss Cottage,4,34639.58435,2185,6877
172,83,Amersham,Temple,25,41153.94347,2185,10970
172,44,Amersham,Theydon Bois,0,66779.02228,2185,817
172,224,Amersham,Tooting Broadway,0,49688.95007,2185,13504
172,58,Amersham,Tottenham Court Road,0,39561.23563,2185,37082
172,270,Amersham,Tottenham Hale,0,47993.84037,2185,10787
172,74,Amersham,Tower Hill,17,43798.07287,2185,19875
172,112,Amersham,Turnham Green,0,38013.58755,2185,5251
172,190,Amersham,Uxbridge,66,33481.68263,2185,7914
172,93,Amersham,Victoria,32,40352.35474,2185,70671
172,271,Amersham,Walthamstow Central,0,50824.71407,2185,20687
172,228,Amersham,Warren Street,0,39913.94602,2185,23875
172,21,Amersham,Warwick Avenue,0,39824.94759,2185,3402
172,10,Amersham,Waterloo,43,41149.45769,2185,87309
172,150,Amersham,Westbourne Park,0,40658.18212,2185,3339
172,118,Amersham,West Brompton,0,42643.70362,2185,4854
172,102,Amersham,West Kensington,0,41441.39373,2185,4151
172,86,Amersham,Westminster,8,40574.37011,2185,24164
172,96,Amersham,Whitechapel,0,44713.02753,2185,22124
172,164,Amersham,Willesden Green,0,31239.0086,2185,6527
172,136,Amersham,Wimbledon,0,50507.59875,2185,12057
172,134,Amersham,Wimbledon Park,0,48987.53816,2185,1778
172,250,Amersham,Wood Green,0,47950.4101,2185,9584
172,275,Amersham,Pimlico,14,41473.7826,2185,10049
172,272,Amersham,Brixton,0,44903.74538,2185,24288
172,257,Amersham,Hatton Cross,0,47495.69385,2185,2545
172,258,Amersham,Heathrow Terminals 123,0,49616.736,2185,5169
172,259,Amersham,Heathrow Terminal 4,0,49397.91839,2185,1637
172,171,Amersham,Southwark,7,41782.87913,2185,19579
172,153,Amersham,Bermondsey,0,44868.22634,2185,9228
172,137,Amersham,Canada Water,0,45806.3073,2185,29777
172,157,Amersham,North Greenwich,4,49535.55194,2185,23861
172,156,Amersham,Canary Wharf,13,47739.08998,2185,68117
172,158,Amersham,Canning Town,15,49701.36887,2185,27715
172,73,Amersham,Aldgate,52,43692.72918,2185,12048
172,95,Amersham,Aldgate East,0,43805.14976,2185,14650
172,201,Amersham,Balham,0,47645.4874,2185,12061
172,97,Amersham,Barking,0,55035.13956,2185,19367
172,103,Amersham,Becontree,0,58243.19504,2185,3113
172,204,Amersham,Belsize Park,0,43747.80869,2185,4595
172,31,Amersham,Bethnal Green,0,45240.51032,2185,11472
172,207,Amersham,Borough,1,43498.59498,2185,5743
172,105,Amersham,Bow Road,0,47381.05325,2185,4289
172,106,Amersham,Bromley-By-Bow,0,48299.60053,2185,3580
172,159,Amersham,Canons Park,0,32053.37285,2185,2997
172,173,Amersham,Chalfont & Latimer,10,3244.890006,2185,929
172,205,Amersham,Chalk Farm,0,42741.94069,2185,4313
172,174,Amersham,Chesham,0,8646.696746,2185,1216
172,175,Amersham,Chorleywood,0,6564.459384,2185,421
172,220,Amersham,Clapham North,0,44635.97361,2185,5526
172,202,Amersham,Clapham South,0,46532.54888,2185,7106
172,222,Amersham,Colliers Wood,0,50946.63932,2185,5260
172,177,Amersham,Croxley,0,15211.49088,2185,1377
172,113,Amersham,Dagenham East,0,60954.98422,2185,2791
172,104,Amersham,Dagenham Heathway,0,59632.5798,2185,5725
172,162,Amersham,Dollis Hill,0,30005.95346,2185,3410
172,180,Amersham,Eastcote,0,26703.02863,2185,2888
172,98,Amersham,East Ham,0,53009.10758,2185,12514
172,75,Amersham,Edgware Road (C),0,38112.52306,2185,6710
172,114,Amersham,Elm Park,0,63265.19356,2185,3226
172,87,Amersham,Euston Square,70,38713.91815,2185,15583
172,29,Amersham,Fairlop,0,61051.41954,2185,1124
172,226,Amersham,Finchley Central,0,50504.61871,2185,6502
172,165,Amersham,Finchley Road,78,34006.0373,2185,8755
172,209,Amersham,Golders Green,8,47004.46746,2185,6945
172,126,Amersham,Gunnersbury,0,39505.9685,2185,1901
172,51,Amersham,Hainault,0,61843.7137,2185,3513
172,206,Amersham,Hampstead,0,44940.77545,2185,3902
172,199,Amersham,Highgate,0,46305.98331,2185,4931
172,188,Amersham,Hillingdon,0,31323.11517,2185,1672
172,245,Amersham,Holloway Road,0,42298.52461,2185,5186
172,123,Amersham,Hornchurch,0,64778.59118,2185,2514
172,16,Amersham,Kensal Green,0,43603.66574,2185,1412
172,216,Amersham,Kentish Town,13,43083.00586,2185,8068
172,168,Amersham,Kilburn,0,32427.57022,2185,6737
172,19,Amersham,Kilburn Park,0,41378.49674,2185,2584
172,169,Amersham,Kingsbury,0,29239.28816,2185,4853
172,148,Amersham,Ladbroke Grove,0,41447.33774,2185,5084
172,65,Amersham,Leytonstone,0,52767.56756,2185,8584
172,36,Amersham,Loughton,0,61570.41575,2185,3474
172,20,Amersham,Maida Vale,0,40560.04975,2185,2630
172,265,Amersham,Manor House,0,44836.42911,2185,5729
172,1,Amersham,Marylebone,54,37597.89754,2185,12652
172,32,Amersham,Mile End,0,46750.57153,2185,11650
172,178,Amersham,Moor Park,0,13152.3282,2185,1022
172,235,Amersham,Morden,0,53451.67532,2185,8498
172,30,Amersham,Newbury Park,0,58765.72202,2185,4723
172,186,Amersham,North Harrow,5,20530.27385,2185,1833
172,185,Amersham,Northwick Park,22,23692.10715,2185,4185
172,194,Amersham,Northwood Hills,0,16833.59555,2185,1872
172,197,Amersham,Old Street,0,42409.71263,2185,25770
172,234,Amersham,Oval,22,43851.85882,2185,6055
172,195,Amersham,Pinner,21,19003.42791,2185,3415
172,132,Amersham,Plaistow,0,50444.66131,2185,4858
172,193,Amersham,Preston Road,0,25438.37896,2185,3074
172,121,Amersham,Putney Bridge,0,45066.72418,2185,5113
172,160,Amersham,Queensbury,0,30427.14139,2185,4909
172,17,Amersham,Queen's Park,3,42136.10032,2185,3837
172,182,Amersham,Ruislip Manor,7,27838.58619,2185,1987
172,274,Amersham,Seven Sisters,0,46729.01023,2185,28290
172,243,Amersham,Southgate,0,52415.4587,2185,4660
172,223,Amersham,South Wimbledon,2,51969.29774,2185,4109
172,72,Amersham,South Woodford,0,55716.01753,2185,5156
172,161,Amersham,Stanmore,0,33460.67088,2185,3585
172,66,Amersham,Stratford,0,49489.47887,2185,67796
172,203,Amersham,Tooting Bec,0,48575.0935,2185,6375
172,200,Amersham,Tufnell Park,0,43778.23441,2185,2999
172,266,Amersham,Turnpike Lane,0,47027.02421,2185,8050
172,135,Amersham,Upminster,0,67142.22979,2185,2695
172,119,Amersham,Upton Park,0,51708.07777,2185,6947
172,68,Amersham,Wanstead,0,54519.05298,2185,2653
172,179,Amersham,Watford,37,17201.0891,2185,1958
172,170,Amersham,Wembley Park,8,26890.88903,2185,15098
172,109,Amersham,West Ham,0,49589.28264,2185,13975
172,167,Amersham,West Hampstead,0,33405.92715,2185,9441
172,187,Amersham,West Harrow,0,23584.35863,2185,1515
172,49,Amersham,White City,0,42104.4329,2185,10048
172,37,Amersham,Woodford,0,57478.64877,2185,4985
172,236,Amersham,Woodside Park,0,52441.60915,2185,2880
172,6,Amersham,Edgware Road (B),7,38039.11564,2185,4474
172,147,Amersham,Shepherd's Bush (H),9,41440.34725,2185,2605
172,276,Amersham,Vauxhall,41,42139.58595,2185,28851
172,111,Amersham,Acton Town,0,36052.71926,2185,5080
172,241,Amersham,Arnos Grove,0,50622.41947,2185,3548
172,211,Amersham,Burnt Oak,0,52989.68457,2185,4092
172,212,Amersham,Colindale,0,51729.81293,2185,7185
172,8,Amersham,Elephant & Castle,0,42641.5067,2185,14986
172,14,Amersham,Harrow & Wealdston,0,54564.32446,2185,3746
172,232,Amersham,High Barnet,0,56353.76485,2185,4064
172,59,Amersham,Holland Park,0,41062.44,2185,3168
172,62,Amersham,Lancaster Gate,0,40095.27625,2185,4928
172,229,Amersham,Mill Hill East,0,51922.39747,2185,1367
172,163,Amersham,Neasden,0,29164.97146,2185,3431
172,55,Amersham,Northolt,0,47289.21134,2185,4343
172,60,Amersham,Notting Hill Gate,6,40383.03947,2185,12811
172,253,Amersham,Oakwood,0,54148.94739,2185,2210
172,53,Amersham,Redbridge,0,55677.54359,2185,2155
172,152,Amersham,St. John's Wood,21,35585.38405,2185,7214
172,12,Amersham,Stonebridge Park,0,47525.26215,2185,1848
172,233,Amersham,Totteridge & Whetstone,0,53882.23982,2185,2389
172,28,Amersham,Barkingside,0,59881.42087,2185,1821
172,43,Amersham,Debden,0,63566.81659,2185,2646
172,57,Amersham,Hanger Lane,0,41681.16748,2185,4282
172,127,Amersham,Kew Gardens,0,41251.59881,2185,3859
172,9,Amersham,Lambeth North,33,41686.54515,2185,2613
172,149,Amersham,Latimer Road,0,42029.05133,2185,2627
172,67,Amersham,Snaresbrook,0,54436.2012,2185,2301
172,240,Amersham,Sudbury Town,0,29700.49194,2185,1634
172,47,Amersham,East Acton,0,40387.90715,2185,3548
172,122,Amersham,Southfields,0,47649.6866,2185,5196
172,23,Amersham,Wembley Central,0,49197.00841,2185,3148
172,208,Amersham,Brent Cross,0,48434.83163,2185,2145
172,35,Amersham,Buckhurst Hill,0,59837.92654,2185,2324
172,117,Amersham,Kensington (Olympia),0,43251.39405,2185,398
172,15,Amersham,Kenton,0,52779.21629,2185,1160
172,22,Amersham,North Wembley,0,50434.07513,2185,1192
172,56,Amersham,Perivale,0,43874.70867,2185,2681
172,70,Amersham,Ruislip Gardens,0,50483.29336,2185,970
172,18,Amersham,South Kenton,0,51381.93539,2185,678
172,99,Amersham,Upney,0,56455.79646,2185,2597
172,46,Amersham,West Acton,0,37637.46771,2185,1261
172,230,Amersham,West Finchley,0,51488.49599,2185,1374
172,13,Amersham,Willesden Junction,0,45204.63947,2185,4732
172,11,Amersham,Harlesden,0,45987.86505,2185,2045
172,63,Amersham,Queensway,0,40945.84226,2185,5714
172,40,Amersham,Chigwell,0,60981.20116,2185,445
172,42,Amersham,Roding Valley,0,58791.50546,2185,313
172,69,Amersham,South Ruislip,0,49585.77984,2185,1903
172,71,Amersham,West Ruislip,0,52624.83605,2185,1334
172,129,Amersham,Upminster Bridge,0,65980.64583,2185,1321
196,77,Angel,Barbican,4,2979.209677,15124,13974
196,238,Angel,Alperton,41,19653.91197,15124,2961
196,172,Angel,Amersham,0,40967.80244,15124,1384
196,198,Angel,Archway,110,6328.343598,15124,7388
196,244,Angel,Arsenal,8,4686.040068,15124,1857
196,0,Angel,Baker Street,131,3786.490948,15124,26836
196,25,Angel,Bank,1478,2893.005363,15124,99997
196,100,Angel,Barons Court,39,9994.128174,15124,6498
196,80,Angel,Bayswater,0,6307.427456,15124,2718
196,81,Angel,Blackfriars,23,5741.916718,15124,19042
196,269,Angel,Blackhorse Road,0,10781.56519,15124,7290
196,33,Angel,Bond Street,49,4168.168629,15124,36182
196,247,Angel,Boston Manor,0,18143.71601,15124,1882
196,242,Angel,Bounds Green,0,10971.17226,15124,4659
196,251,Angel,Caledonian Road,14,3214.526851,15124,4847
196,214,Angel,Camden Town,213,3375.006523,15124,15708
196,84,Angel,Cannon Street,7,4840.549023,15124,10304
196,38,Angel,Chancery Lane,0,3451.21028,15124,23080
196,4,Angel,Embankment,47,4338.552398,15124,21813
196,110,Angel,Chiswick Park,10,13818.95982,15124,2590
196,219,Angel,Clapham Common,73,9937.182131,15124,8595
196,252,Angel,Cockfosters,0,17012.35881,15124,1533
196,254,Angel,Covent Garden,95,3404.317332,15124,12670
196,45,Angel,Ealing Broadway,146,15449.58773,15124,19035
196,115,Angel,Ealing Common,19,15856.24357,15124,2949
196,116,Angel,Earl's Court,48,8829.179127,15124,15139
196,225,Angel,East Finchley,57,9601.682267,15124,6287
196,120,Angel,East Putney,19,12883.97023,15124,5692
196,213,Angel,Edgware,6,16000.55074,15124,4245
196,50,Angel,Epping,9,29002.99801,15124,3894
